temperature,humidity,AvN%(dry),AvP%(dry),AvK%(dry),moisture,season,rainfall,label
24.30935081,56.32938343,2.8,0.525,0,6.030447288,1,58.99536268,Moth Beans
30.06142622,45.90067655,2.4,0.425,2.928571429,5.498340808,2,41.0550915,Moth Beans
28.09568993,60.9835384,2.424,0.33,2.375,4.61136408,1,33.84110759,Moth Beans
26.33908791,40.00933429,2.12,0.2,2.75,5.545219232,2,55.50429227,Moth Beans
28.61409059,57.14218792,1.073960499,0.098752599,3.64,8.292875734,2,57.02891698,Moth Beans
28.70012137,44.359648,1.198929527,0.171275647,0,3.828031463,1,44.11622138,Moth Beans
24.21610338,59.79236306,0.754040896,0.181110029,1.164241164,8.869532817,1,42.24783476,Moth Beans
28.50677929,45.20094476,0.932884167,0.186576833,0.79750223,3.793575185,2,66.1761456,Moth Beans
25.97948991,64.95585424,0.0352,0,1.008763389,4.193189124,1,72.19245835,Moth Beans
30.88482722,41.36561835,5.6,0.6375,0.852552475,7.661537348,1,55.053805,Moth Beans
25.5042419,61.66852372,1.488,0.17,0,9.392694614,2,65.07981523,Moth Beans
25.12528913,51.33189406,2.64,0.24,3.125,4.516154055,1,38.48678973,Moth Beans
27.10508014,63.56791363,3.888736648,0.62,1.81,5.794289715,1,62.20279647,Moth Beans
31.1006247,44.82069159,0.56,0,0,7.354286985,2,70.79934452,Moth Beans
26.45707778,56.40226277,0.95154185,0.176211454,0.98,5.993513566,2,64.16167699,Moth Beans
30.04132304,63.56222995,0.505369551,0.044219836,0,8.620107545,2,31.83192392,Moth Beans
27.77799528,54.82130787,1.510773109,0.328355742,1.795154185,9.45949344,2,50.28438729,Moth Beans
30.99256944,43.02151392,1.248,0.2,1.642451042,8.0344125,1,58.27600682,Moth Beans
26.4908332,47.36534833,1.984,0.28,2.430168067,5.414492777,1,36.99362831,Moth Beans
31.96987867,57.17377029,2.528,0.4,0,6.276004336,2,64.25520357,Moth Beans
25.36140526,46.82652785,1.701333333,0.283333333,2.4,9.160691747,2,55.60523179,Moth Beans
25.54249137,56.96640758,2.184,0.47,3.31,7.887658711,2,48.46797044,Moth Beans
28.99319096,62.85948245,1.424,0.145,2.99,8.183844843,2,70.4713043,Moth Beans
29.34317422,60.50320928,0,0.31,2.62,9.072011412,2,34.03335472,Moth Beans
28.63618921,61.39451307,2.349666667,0.1875,0,7.702287236,1,68.54877876,Moth Beans
24.83206631,44.17085032,4.42631579,0.664473684,2.07,5.88509677,2,52.0810886,Moth Beans
25.44689075,58.55363573,2.424,0.66,1.875,6.16496284,1,57.04826619,Moth Beans
31.01274943,62.40392519,2.8,0.675,3.22,3.504752314,2,63.77192383,Moth Beans
27.06179658,52.3003173,3.6,0.575,4.8,7.388007483,1,60.74583498,Moth Beans
27.0956288,42.26206161,0.78490566,0.150943396,4,8.340398059,1,71.1271039,Moth Beans
28.56800579,57.30636014,1.153568854,0.10814708,3,8.66077954,2,64.53027638,Moth Beans
28.79929247,49.84213387,2.8876,0.285681818,0,3.558822825,1,40.85534718,Moth Beans
27.94293692,45.41393636,2.496063492,0.260777509,1.247296323,5.9565851,2,69.66289997,Moth Beans
30.47757686,61.58245338,2.512,0.25,2.7,9.416003106,2,61.86633917,Moth Beans
30.58139475,50.77148138,2.266845444,0.254679415,2.582372881,8.18422855,2,64.58559639,Moth Beans
26.85911286,41.81420849,2.632,0,2.58,5.131779302,1,44.13827124,Moth Beans
26.31051759,61.18749126,2.362247191,0.280898876,2.48116423,6.294130313,2,35.73403813,Moth Beans
28.77833449,44.2252605,2.416,0.28,0,7.991902443,1,33.95825723,Moth Beans
28.90245417,43.35365671,2.737579888,0.275356081,2.550561798,8.923095695,2,71.90018566,Moth Beans
29.37687468,57.69622912,2.816,0,2.55,6.878498176,2,38.34303462,Moth Beans
24.17093241,58.25204566,2.654096389,0.224392347,3.100862069,5.243634849,2,59.18953429,Moth Beans
26.65333029,59.79023382,3.776,0,0,7.550090941,2,36.91852635,Moth Beans
28.19912143,53.50567601,2.624,0,2.759329609,8.709291688,2,52.13580529,Moth Beans
28.76488954,52.62741529,2.272,0.23,0,7.792508068,1,55.21606732,Moth Beans
29.3499706,61.25353851,2.528,0,0,8.055908858,1,40.82840673,Moth Beans
28.00937423,52.60950014,1.776,0.25,1.42,4.397698806,1,36.01203025,Moth Beans
26.85851927,48.8246387,2.656,0.23,0,5.952384957,2,34.7426459,Moth Beans
31.2123945,40.92604945,0,0.17,0,8.532078733,2,53.78769958,Moth Beans
24.20422636,61.43378674,2.921061225,0.29372449,1.59,7.224193642,2,46.0203959,Moth Beans
29.98835437,49.60384796,3.104,0.38,1.52,4.931890506,2,52.92929636,Moth Beans
29.93964907,54.61813464,2.374716484,0.284917582,2.401632653,4.626212446,2,45.43669946,Moth Beans
31.2119298,41.55934359,3.4,0,2.49,5.026003659,1,68.80141783,Moth Beans
26.80474415,48.23991436,2.424986301,0.284863014,1.964505495,3.5253661,2,43.87801983,Moth Beans
31.49398069,62.84916863,2.507601359,0.261625142,0,8.86979671,1,64.56807592,Moth Beans
30.99694676,46.42693735,2.394049187,0.309455165,1.98,9.406887533,2,38.31597852,Moth Beans
29.61253065,63.04749127,2.42703689,0.249455165,1.887157418,5.80428611,2,50.1978269,Moth Beans
29.97604322,57.03184356,3.35,0,1.909551646,8.35495812,1,44.86052932,Moth Beans
30.88883074,52.62696801,1.936,0.21,1.859701097,8.634929739,1,55.51932414,Moth Beans
30.39321309,60.16299493,2.458049187,0.279455165,0,7.699200949,2,35.37493212,Moth Beans
30.43683729,55.20522037,5.892571429,0.61,1.7,5.261285926,1,30.92014047,Moth Beans
25.32688786,63.18180319,4.255685393,0.473904494,1.553034431,9.112771682,1,32.71129281,Moth Beans
30.53684308,59.96664731,4.528,0.44,0,4.605700542,1,33.48919022,Moth Beans
30.38257873,40.5926071,3.089409091,0.352045455,2.221207865,7.115994051,1,47.95406479,Moth Beans
24.01825377,53.76623369,3.216,0,0,7.214078621,2,35.03404425,Moth Beans
28.69841277,61.14754363,2.768,0,2.25,9.93509073,2,65.67591794,Moth Beans
29.33743412,49.00323081,2.256,0,0,8.914074888,1,42.44054315,Moth Beans
27.96583691,61.34900107,2.8,0.4,0,8.639586199,1,70.10472076,Moth Beans
24.86803974,48.27531965,2.448,0,0,8.621514073,2,63.9187654,Moth Beans
25.87682261,45.96341933,2.918278596,0.227587769,0,5.838508699,2,38.53254678,Moth Beans
31.01963639,49.9767522,1.808,0.22,0,3.532008668,2,32.81296548,Moth Beans
26.7627493,92.86056895,3.168,0.2,1.962627407,6.420018717,2,224.5903664,Coconut
25.61294367,94.3138837,3.953580723,0.410421687,1.75,5.740054567,1,224.3206759,Coconut
28.130115,95.64807631,0,0.31,2.22,5.686972967,1,151.0761899,Coconut
25.02887163,91.53720922,3.324152957,0.323149297,1.94936747,6.293662363,2,179.8248944,Coconut
27.79797651,99.64573002,3.52959276,0.31,3.17,6.381975465,1,181.6942283,Coconut
29.25902906,95.11294697,2.528,0.25,2.431145251,5.542169139,2,184.7624496,Coconut
27.10134661,93.69979946,1.005093379,0.213167327,0,5.551963184,2,150.9502632,Coconut
25.84726298,90.92669463,1.131562693,0.308832613,2.16,5.860740481,1,147.8888994,Coconut
26.58580443,90.98617591,1.637313016,0.312586636,0.671571402,5.558807063,1,178.8116076,Coconut
28.38503882,99.18843684,1.2356,0.185,0.812229771,5.55771171,1,189.6711349,Coconut
28.43647052,91.81320717,1.295144928,0.378405797,0.344444444,5.568365926,1,145.5414413,Coconut
28.27298134,96.93649473,1.418666667,0.24,1.04,6.07071786,2,198.8234862,Coconut
27.00648436,96.46168931,0.983381898,0.099834437,1.035652174,5.627860549,2,144.3331315,Coconut
27.63551259,99.34854917,0.983381898,0.099834437,1.465,6.38488418,2,157.9171537,Coconut
26.29644905,99.65809151,2.047111111,0.328055556,1.503647903,5.685889066,2,215.9195049,Coconut
27.1326009,95.23797989,0.969842531,0.099779249,1.503647903,6.234458417,2,204.7206567,Coconut
25.56567803,97.61361544,1.611439153,0,0,6.443168642,1,199.7936345,Coconut
25.94951662,93.40548703,2.005333333,0.383333333,1.521530537,5.842317989,1,172.0540491,Coconut
28.03380598,95.01630593,1.202660465,0,0,5.955742971,2,218.0055713,Coconut
29.12859129,91.30924833,1.037527594,0.099337748,0,5.741367375,2,157.2388553,Coconut
27.0828252,97.00155491,0.196,0,0,5.948342571,2,171.7575545,Coconut
28.11321494,90.01734526,3.296,0.41,1.644591612,6.387067562,2,172.4813641,Coconut
27.5136304,94.18955816,3.770842503,0.734516361,0,5.562911913,2,156.6732553,Coconut
27.63834933,95.48763389,0.985915493,0,0.49,5.85971872,2,205.5463111,Coconut
29.01256899,94.01014388,2.966387597,0.323427464,1.179137001,6.282955073,1,150.0500312,Coconut
26.58413917,95.78923137,4.134561798,0.526713483,0,6.25449571,1,171.6262299,Coconut
28.28905147,97.00396405,1.126869749,0,2.39,5.973853124,2,142.9403233,Coconut
28.69164799,96.65248672,0.303893637,0.071225071,1.327668539,6.081568052,1,178.9635457,Coconut
29.70931288,96.30484325,0.46359584,0.066864785,0,6.37466756,1,209.8453993,Coconut
27.14865285,96.66355213,2.5,0.525,0.921177588,6.027707171,1,149.2433497,Coconut
29.28725038,91.95614918,3,0.05,0.527488856,5.868285082,2,132.1491176,Coconut
25.06871967,93.31410447,1.241685144,0.327050998,4.25,6.205931638,1,134.8419069,Coconut
26.92449525,91.20106019,1.395638629,0.274143302,3,5.570745386,2,194.9022136,Coconut
28.27804288,93.64761266,0.954385965,0.073684211,1.784922395,6.095261013,2,171.9457959,Coconut
29.18032562,92.73041222,0.406709677,0.051612903,1.713395639,6.025789594,1,204.9603677,Coconut
28.3575072,91.64509299,2.514285714,0.313571429,1.340350877,5.542873799,1,160.7306991,Coconut
29.38072512,93.27565685,0.522772277,0.193069307,0.842580645,6.366219551,1,218.5241851,Coconut
25.39241091,98.08951196,0.768,0.31,3,5.579845008,1,218.080385,Coconut
26.31270635,98.62048026,0.682547264,0.3,1.386138614,5.804965067,1,208.1181381,Coconut
29.52501367,91.91185319,0.888174204,0.44,0,6.121005506,2,194.3100272,Coconut
28.83214859,92.17170353,4.16,0.45,3.18,6.000248647,2,145.4172387,Coconut
28.48444906,97.76865458,3.2,0.233333333,2.32,5.820978791,1,160.389421,Coconut
28.74013335,93.39676499,1.161777778,0.25,5.6,5.620733794,1,156.7650823,Coconut
25.00872392,95.59224018,2.36,0.37,4,6.001936419,1,165.8092179,Coconut
29.8690834,91.14723422,2.752,0.4,0,6.305740522,1,192.7678575,Coconut
27.54273211,94.59086121,1.536,0,1.92,6.362544111,1,150.2012138,Coconut
26.52166434,98.38227669,1.072,0,2.13,5.588655387,2,144.6261698,Coconut
25.03512351,95.89739958,0.608,0.11,0,6.182232762,2,174.796583,Coconut
29.20394909,95.66997327,1.511111111,0,0,5.959493188,2,211.2506267,Coconut
27.05826457,91.10510371,1.776,0.24,0.9,5.677282678,1,224.7006953,Coconut
26.18552389,96.96637916,1.984,0.36,0,5.612122797,1,135.4186222,Coconut
27.59376845,92.48519606,2.896,0.34,1.7,6.206077742,2,162.8432736,Coconut
25.76011662,94.65830608,1.194570136,0,2.3,5.764812076,1,131.2451414,Coconut
28.87862994,95.11320315,2.336,0.37,2,6.203376525,1,145.0583117,Coconut
26.50908611,94.48414544,2.672,0.37,0,6.143662699,2,199.8778403,Coconut
26.87037587,91.72546257,2.176,0,0,6.100429497,1,214.4128874,Coconut
27.57283516,94.90485697,3.376,0.39,0,5.708409601,1,145.9298935,Coconut
28.05912437,98.3670985,1.44,0,0,5.868255858,2,171.6516396,Coconut
29.51611558,92.56492864,3.218,0.39,4.48,6.461225827,2,131.2116167,Coconut
28.96318258,95.16333673,2.896,0,0,6.165084855,1,222.803013,Coconut
25.09897688,92.36099489,1.1,0.25,0,6.047044342,1,157.7592626,Coconut
27.1872282,92.19906776,1.072,0,0,6.137102505,1,141.3220576,Coconut
29.03065024,90.79093862,1.7,0.29,1.82,5.894027065,1,205.5720367,Coconut
27.754298,95.94643831,1.68,0,0,5.56222383,1,131.0900076,Coconut
27.31155708,99.96906006,1.856,0,2.06,5.832608028,2,201.8258633,Coconut
28.84270971,99.64328526,3.144,0.26,0,6.218571874,2,224.4016682,Coconut
26.61423461,96.97300803,3.248,0.51,0,6.142010637,2,191.006688,Coconut
29.70143197,95.65754365,2.312,0.32,1.96,6.078807239,2,215.1968037,Coconut
25.54759871,91.64194826,0.752,0,2.36,5.702484758,2,212.867626,Coconut
26.37978453,91.49882979,3.062,0,2.36,5.547594847,1,167.0470997,Coconut
27.45907759,92.90736493,2.144,0.24,0,5.836075368,2,142.1430003,Coconut
27.02269204,95.71935435,1.714666667,0.3,0,6.231662767,2,147.1682459,Coconut
28.98545306,90.73966792,2.174666667,0.29,0,5.718120393,1,148.8398374,Coconut
26.1055118,91.52421214,1.448,0,1.96,5.852038202,2,134.1279669,Coconut
25.0707247,95.02156793,1.392,0.24,2.06,5.547933273,2,192.9036306,Coconut
25.54963273,96.92786777,0.57443753,0.067017712,0,6.156259104,1,191.2996157,Coconut
28.56973521,95.67906668,2.205963206,0.329879467,0,6.436314406,1,134.8370348,Coconut
26.07010807,96.7036223,3.703563326,0.566092751,1.110579225,5.981169595,1,143.533473,Coconut
25.51791333,94.38420565,1.112342909,0.084439655,0.470501163,6.271952833,2,178.7297725,Coconut
25.9490364,94.73860514,1.996,0.265,0.844072495,6.470465614,1,144.1571109,Coconut
28.2974764,95.41122824,1.685,0.265,1.741422414,6.141502001,1,182.4482352,Coconut
29.56549169,91.40896307,1.69212,0.395,2.02,5.826381164,2,224.8315729,Coconut
29.69952329,95.21224392,2.28,0.265,2.02,6.342463714,1,148.3003692,Coconut
26.14162144,93.28415295,1.51,0.095,2.64,6.071897347,1,195.4115025,Coconut
26.00175125,94.79998418,2.625641026,0.44,2.02,6.331051715,1,209.540094,Coconut
27.15116142,91.48889469,1.542857143,0.276785714,3.06,6.413184638,1,164.9182225,Coconut
28.97318719,98.09861043,1.16075845,0.222588623,1.384615385,5.50158009,1,213.9011021,Coconut
26.13958446,96.38580769,0.569518717,0.053475936,1.138392857,6.338720873,1,131.3387935,Coconut
25.51618488,94.33465411,0.571604938,0.066872428,1.632316571,6.015672239,1,135.1272491,Coconut
27.55821802,99.98187601,1.020881671,0.104408353,1.021390374,5.735364307,1,174.6256481,Coconut
27.81132822,97.48410555,0.748362956,0.112254443,0.951646091,6.465906333,2,154.0621221,Coconut
25.60033702,99.7240104,1.042654028,0.106635071,1.496519722,5.855457599,2,165.8248732,Coconut
26.91641934,99.84671638,1.1064764,0.087815587,1.375116932,6.318552973,2,225.6323656,Coconut
29.1797902,90.27214288,1.159663866,0.084033613,1.504739337,6.006784979,1,188.9252083,Coconut
26.44600063,98.29937782,1.351247601,0.115163148,1.525795829,6.008386283,2,221.2258168,Coconut
28.43572863,95.8840407,1.090909091,0.075757576,1.554621849,5.665785202,2,203.9283708,Coconut
28.94099669,93.00109012,2.272,0.23,1.372360845,5.764615485,2,191.7723087,Coconut
26.45488737,93.45042636,2.528,0,1.623376623,5.901495544,1,149.2220255,Coconut
25.79490531,93.84150618,1.776,0.25,1.42,5.779032666,2,152.4238712,Coconut
26.93141945,98.80313612,2.656,0.23,0,5.67154928,1,166.5712879,Coconut
29.48439992,63.19915325,2.8,0.4,0,7.454532137,2,71.89090748,Black gram
26.73433965,68.13999721,2.448,0,1.59,7.040056094,2,67.15096376,Black gram
26.27274407,62.28814857,2.918278596,0.227587769,0,7.418650668,1,70.23207557,Black gram
34.03679184,67.21113844,1.808,0.22,0,6.501869314,2,73.23573601,Black gram
28.03644051,65.06601664,2.503933571,0.256761566,1.962627407,6.814410928,2,72.49507741,Black gram
28.81460716,65.33538112,1.644813853,0.228636364,1.75,7.581442888,1,62.26242533,Black gram
34.03619494,64.28791388,0.977023697,0.05,1.969584816,7.741418772,1,66.85510868,Black gram
33.8642935,61.57072498,1.518606742,0.218988764,1.330584416,6.573531614,2,68.02199825,Black gram
32.84213012,68.68401492,0,0.28,0,7.543804223,2,73.67166182,Black gram
27.10053268,63.36085585,1.536,0.24,1.449578652,6.5408208,2,73.84949872,Black gram
25.65842532,61.18235808,0.842666667,0.16,0,7.22405917,1,69.28607828,Black gram
32.34744009,66.61452812,1.84,0.32,1.34,7.551364319,1,64.55882254,Black gram
29.58949031,68.32176769,2.082191781,0.273972603,0,6.928898659,2,67.53021213,Black gram
30.91219459,68.79427388,1.904,0.16,1.88,7.747775263,1,66.63830637,Black gram
28.12787838,64.2097765,2.56,0,0,6.706505915,1,70.86340755,Black gram
30.08545364,69.34811988,2.336,0.17,1.91,6.668238556,2,67.1367443,Black gram
31.74379487,62.51007687,2.664,0,0,7.332375138,1,68.97097538,Black gram
27.81326852,62.50460464,0.943884892,0.179856115,1.92,7.596802025,1,69.75555541,Black gram
32.88733849,64.59457409,0.47983454,0.139607032,0,7.70650895,2,71.50569456,Black gram
29.36358721,64.98742947,2.090600925,0.345146379,2.043165468,7.366542647,2,61.91208707,Black gram
27.82592799,67.5861883,0.846957148,0.129636298,1.509824199,6.919243702,1,74.01229707,Black gram
28.49538735,60.44848407,0.682868998,0.100770599,0.447868516,7.187721818,1,74.91559514,Black gram
27.74274761,68.53997144,2.368,0,1.09110551,7.075886472,2,71.78615328,Black gram
30.41588462,67.66323804,0.867208672,0.103884372,0.4682869,6.74441168,2,63.02473185,Black gram
27.3254209,69.09047809,3.52,0.373333333,0,6.726469088,2,61.19250859,Black gram
30.28496619,61.69295127,3.398779661,0.529491525,1.129177958,6.628264883,2,65.62859526,Black gram
28.56840626,61.53278622,0.934513274,0.235988201,2.666666667,7.127064207,2,63.49726331,Black gram
25.36586097,66.6379724,3.022222222,0.511111111,3.03,7.538631462,2,65.81655892,Black gram
34.9466155,65.26774011,0.786885246,0.103825137,1.958702065,7.162357641,2,70.1415139,Black gram
25.09737391,67.72837887,1.411764706,0.205882353,3.888888889,6.859409487,1,74.61649888,Black gram
32.47648301,64.34848735,1.511904762,0.119047619,1.065573771,7.397190844,2,65.820457,Black gram
33.86351172,68.59232289,4.362666667,0.426666667,1.058823529,6.880245789,1,69.24464096,Black gram
25.19857725,60.37332688,2.448,0,1.150793651,6.581313137,2,70.88787207,Black gram
31.77681682,69.01852894,2.288,0.24,0.856666667,7.296972161,1,61.46892873,Black gram
34.89814946,63.59948557,1.984,0,0,6.97297656,2,64.72797143,Black gram
31.74105409,68.63525428,2.544,0.21,0.96,7.241148507,1,62.3061735,Black gram
27.16159076,66.76017239,2.221865471,0.248318386,0,6.92009048,1,69.85112265,Black gram
26.23773129,67.88521396,2.304,0.23,1.05,7.504608385,2,73.58663968,Black gram
30.20157245,60.06534859,2.416,0.23,1.099327354,7.152272256,1,66.37171179,Black gram
31.55846339,67.83563765,2.752,0.26,1.01,7.137004749,2,74.86960831,Black gram
29.67892453,69.0854554,2.432,0.22,0.93,6.808041722,1,65.66436565,Black gram
27.05365239,67.7017527,2.704,0,0.69,7.393631868,1,60.4693835,Black gram
34.63880966,61.38597868,2.976,0.27,0,7.69950698,1,72.43169115,Black gram
33.39438752,62.93692886,5.807575298,0,0,6.602888249,2,63.57445989,Black gram
28.84079155,63.37230676,2.496,0.29,0.99,6.734447425,1,70.25496749,Black gram
31.49338309,63.0563645,2.608,0.24,0,6.521217963,2,71.48327008,Black gram
25.54960633,63.95425534,2.264,0.206666667,1.37,7.707332484,1,63.1830529,Black gram
34.37329112,69.69366426,2.016,0.183333333,1.1,6.596719015,2,70.27184748,Black gram
34.6008247,63.11296779,2.56,0.266666667,1.036666667,7.403623355,2,60.41790253,Black gram
29.43463808,64.94329356,4.8,0.775,1.033333333,7.517097,2,72.17818157,Black gram
29.10713092,67.90577375,2.56,0.5,1.213333333,7.17620823,1,67.83345933,Black gram
28.57006111,65.71765781,3.81,0.48,6.75,6.593961761,1,70.0866434,Black gram
27.54384835,69.3478631,4.266666667,0.75,2,7.143942758,2,69.40878198,Black gram
33.04687968,68.93875631,0.954003407,0.153321976,4.52,6.690655045,2,62.30278274,Black gram
33.95309131,69.96100028,1.215072464,0.12173913,6.666666667,7.423530351,2,61.16350463,Black gram
30.11873003,60.11680815,0.518462698,0.203466466,0.868824532,6.578714843,1,71.72980375,Black gram
29.57812712,66.17587668,0.728070175,0.16995614,1.542028986,7.497469256,2,69.43895491,Black gram
27.26458947,68.01232937,1.36738056,0.140032949,2.004521477,7.775306272,1,68.91754359,Black gram
31.35730791,64.24992106,0.579710145,0.079710145,0.9375,7.322555223,1,63.85668948,Black gram
31.52104732,66.55723677,0.446145435,0.060142154,0.378912685,7.580527339,2,61.71111448,Black gram
29.39982732,64.25510719,1.488845401,0.362113503,0.34057971,7.108450121,2,67.47677295,Black gram
29.38400259,64.14928485,1.5,0.0875,0.852925096,7.358974541,1,65.24194361,Black gram
28.38686534,61.88871127,0.909745574,0.164801369,3.161741683,7.405176138,2,74.24459122,Black gram
28.47442276,63.53604453,1.113580683,0.112002356,2.625,6.500144962,2,69.5274407,Black gram
30.64095781,61.14508627,2.1127641,0.343616723,2.579675644,7.167435834,2,71.36947525,Black gram
25.25596239,61.36669662,1.594131488,0.18150519,1.333156655,7.261791753,2,68.64685069,Black gram
32.97030511,60.18122078,1.582795699,0,0.349307894,7.586642101,1,73.44678678,Black gram
33.66855394,66.60416867,0.673925926,0,1.94,7.534811833,2,67.32520551,Black gram
32.83963757,67.99803573,2.216,0.375,0,7.251000789,2,73.40452716,Black gram
27.45853567,62.90020977,1.544,0.26,1.6,6.513620918,1,69.46020927,Black gram
25.68576704,69.84354028,1.601779755,0,0.39,7.121254928,1,74.62068748,Black gram
30.0328403,64.14800537,0.677777778,0,1.63,7.574561547,1,71.21006868,Black gram
28.20667264,68.27085245,2.080332743,0.335464602,0,7.350869792,2,64.32887142,Black gram
28.27265858,61.18956161,0.677777778,0,1.6,7.513151076,2,63.29900785,Black gram
28.5417236,64.2020154,3.837330553,0,0.478554572,7.025607706,2,69.68862306,Black gram
26.87187036,61.61367264,2.336,0.22,1.6,6.804253866,2,63.51822045,Black gram
32.79766751,68.77994074,1.87012987,0.308441558,0,7.163043872,2,64.11411069,Black gram
26.42333018,64.51136845,4.117333333,0.4,0,7.338929556,2,63.46546487,Black gram
29.79181107,63.38789228,5.8,1.125,1.574675325,6.621323612,2,63.02169909,Black gram
27.44003279,67.10464369,4.8,0.5,1.326666667,6.661870999,2,72.50669768,Black gram
34.1262979,65.14877461,2.832,0,4,7.733149554,2,70.40795007,Black gram
30.94908189,64.23364112,0.64,0.345945946,3.777777778,7.402891666,2,62.78730907,Black gram
28.75751783,61.02701476,1.096209913,0.116618076,0,6.599147298,1,73.37686831,Black gram
27.24766491,66.10123083,2.093241724,0.381844621,0,7.04174124,1,62.31842057,Black gram
28.63005477,66.770943,1.587649123,0.335,1.545189504,7.353876754,2,62.2737345,Black gram
26.41768321,63.64698302,2.12,0.24,0.464179601,7.026795359,1,64.42177127,Black gram
32.81705216,66.15665137,1.97593985,0.339448622,0.42,6.814301033,2,68.83924882,Black gram
29.6321052,65.91359954,0,0.253333333,1.89,7.42160832,2,71.16331975,Black gram
33.49077065,62.73317204,0,0.31,1.879899749,6.847382891,1,65.45328463,Black gram
31.86847286,66.74217464,1.43542857,0.282857145,1.933333333,7.191522601,1,74.22238583,Black gram
30.32992227,65.62971858,2.886921987,0.473532241,2.07,7.01285529,1,71.64631281,Black gram
28.546224,66.31394098,1.373104523,0.237019425,0,7.368318809,2,62.83469851,Black gram
30.02629908,67.88811637,1.456,0.203333333,0,7.26154329,2,66.47264636,Black gram
31.65531175,60.13263713,1.536,0,1.260527809,6.52669158,2,66.69096751,Black gram
30.33499674,63.54718862,1.472,0.35,1.53,6.872594461,2,74.16699119,Black gram
33.36984395,65.67718163,1.232,0.23,0,6.874142175,1,64.89517488,Black gram
31.4345059,62.99303471,1.336,0.2,2.41,7.76061831,1,64.77651469,Black gram
27.71678273,63.29103387,2.208,0.43,0,6.781841984,2,68.56507978,Black gram
32.63918668,61.3009051,1.450586466,0.339172932,0,7.326980454,2,61.83876146,Black gram
32.7477393,67.77954584,0.706193318,0.085055679,0,7.453975408,1,63.37784443,Black gram
51.39517949,46.57918798,0.734966592,0.100222717,2.149849624,6.332918625,2,105.2723287,Adzuki Beans
51.75069737,54.66240343,1.63656148,0,2.389292873,6.511771922,2,166.146187,Adzuki Beans
53.01740027,49.8642052,0.78961039,0.12987013,2.227171492,5.299104443,1,65.95904867,Adzuki Beans
53.21109199,61.44086749,2.666666667,0.525,0,5.32286361,1,64.15283797,Adzuki Beans
50.87508935,52.11889124,2.742857143,0.457142857,0.493506494,7.377994241,1,163.4526817,Adzuki Beans
54.70864679,50.61326461,2.2,0.26,2.333333333,5.213408041,1,133.6208476,Adzuki Beans
50.05296256,48.75783315,1.714285714,0.307142857,0,6.084034474,1,84.1631997,Adzuki Beans
53.08282803,64.36516839,0.8,0.27,0,6.230501132,1,95.22127346,Adzuki Beans
51.98960952,54.33930163,2.08,0.43,1.285714286,6.984003028,2,50.34963363,Adzuki Beans
50.61627407,40.87417623,4,0.375,1.2,7.26004427,1,83.58378922,Adzuki Beans
53.85012227,60.93848048,1.182515723,0.12048218,1.2,7.44435959,1,88.91087734,Adzuki Beans
52.93273827,40.63185709,0.870917574,0.093312597,2.75,5.525960194,1,54.71589837,Adzuki Beans
51.38017419,46.58741844,1.175141243,0.124293785,1.366037736,6.965966879,1,54.18396531,Adzuki Beans
53.76732179,47.69836276,1.249431387,0.144048522,1.314152411,6.25329917,1,74.33610894,Adzuki Beans
54.24206002,50.68285693,1.218155198,1.244509517,1.107344633,5.779227118,1,103.0379121,Adzuki Beans
50.23774196,64.32193916,2.479714286,0.267857143,1.349507202,5.26453007,1,128.4333007,Adzuki Beans
53.61354562,64.51127839,2.144,0.2,1.310395315,5.464839384,2,67.56692876,Adzuki Beans
53.67825326,49.62220216,2.368,0.175,0,5.841431861,2,58.99526706,Adzuki Beans
51.57606539,61.91816323,1.056,0,1.49,6.746197598,2,128.8673259,Adzuki Beans
51.73566612,41.08352444,1.537631654,0.202377049,2.635,5.576468162,2,158.4218823,Adzuki Beans
54.34541642,48.83429512,2.304655216,0.411997486,0,6.832060715,2,72.07777374,Adzuki Beans
53.93089691,62.60631427,1.714403608,0.253232807,2.09,6.359320069,1,126.1384881,Adzuki Beans
53.62724661,45.80668187,1.254326304,0.25,3.42,7.400674878,2,102.6139108,Adzuki Beans
50.21135004,64.07926823,1.696,0.45,2.798649944,5.840523182,2,138.0795516,Adzuki Beans
53.04569974,43.86143647,2.393352614,0.46134594,3.69,7.080592804,1,77.18606837,Adzuki Beans
53.93736613,50.53310831,1.438401776,0.336592675,2.05,5.323777601,1,65.42757621,Adzuki Beans
54.25667448,63.20938558,0.873769024,0.044762757,3.823743048,6.887801048,1,154.0631858,Adzuki Beans
54.07611998,58.98447775,3.52,0.4,3.825,6.286457433,1,173.3279708,Adzuki Beans
54.86327014,40.45046037,1.010526316,0.363157895,2.30080573,5.036324711,1,162.0159994,Adzuki Beans
52.41141567,53.6870061,1.300332471,0.251200591,2.7,5.722983932,1,63.19566861,Adzuki Beans
54.11434955,58.6005701,1.530666667,0,1.736842105,7.356804179,1,84.27248296,Adzuki Beans
50.71087251,42.39356884,2,0,1.285555966,5.486625199,2,121.3974177,Adzuki Beans
52.34523666,41.49016937,0.953808752,0.097244733,0,5.1742068,1,148.1816653,Adzuki Beans
52.04157963,44.97641598,3.733333333,0.441666667,0,5.948132914,1,174.6110193,Adzuki Beans
54.1256277,63.46404405,4.495238095,0.523809524,1.59643436,5.646983218,2,79.85524644,Adzuki Beans
50.60800313,54.8159915,2.57420178,0.274977604,1.416666667,5.694769311,2,146.9759043,Adzuki Beans
